method,problem_id,candidate_id,parsed_candidate_rank,executable,solver_status,objective_correct_posthoc,structure_score,consensus_score,selection_score,selected
Best-of-K,multi_item_capacity_0007,Qwen3-8B_k1,1,True,Infeasible,0.0,0.71875,0.0,0.0,False
Best-of-K,multi_item_capacity_0007,Qwen3-8B_k2,2,True,Infeasible,0.0,0.71875,0.0,0.0,False
Best-of-K,multi_item_capacity_0007,Qwen3-8B_k3,3,True,Infeasible,0.0,0.71875,0.0,0.0,False
Best-of-K,multi_item_capacity_0007,Qwen3-8B_k4,4,True,Infeasible,0.0,0.71875,0.0,0.0,False
Best-of-K,multi_item_capacity_0007,Qwen3-8B_k5,5,True,Infeasible,0.0,0.71875,0.0,0.0,False
Best-of-K,multi_item_capacity_0007,Qwen3-8B_k6,6,False,Error,0.0,0.0,0.0,0.0,False
Best-of-K,multi_item_capacity_0007,Qwen3-8B_k7,7,True,Infeasible,0.0,0.71875,0.0,0.0,False
Best-of-K,multi_item_capacity_0008,Qwen3-8B_k0,0,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,False
Best-of-K,multi_item_capacity_0008,Qwen3-8B_k1,1,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,False
Best-of-K,multi_item_capacity_0008,Qwen3-8B_k2,2,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,False
Best-of-K,multi_item_capacity_0008,Qwen3-8B_k3,3,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,False
Best-of-K,multi_item_capacity_0008,Qwen3-8B_k4,4,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,False
Best-of-K,multi_item_capacity_0008,Qwen3-8B_k5,5,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,False
Best-of-K,multi_item_capacity_0008,Qwen3-8B_k6,6,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,True
Best-of-K,multi_item_capacity_0008,Qwen3-8B_k7,7,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,False
Best-of-K,multi_item_capacity_0009,Qwen3-8B_k0,0,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,False
Best-of-K,multi_item_capacity_0009,Qwen3-8B_k1,1,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,False
Best-of-K,multi_item_capacity_0009,Qwen3-8B_k2,2,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,False
Best-of-K,multi_item_capacity_0009,Qwen3-8B_k3,3,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,True
Best-of-K,multi_item_capacity_0009,Qwen3-8B_k4,4,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,False
Best-of-K,multi_item_capacity_0009,Qwen3-8B_k5,5,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,False
Best-of-K,multi_item_capacity_0009,Qwen3-8B_k6,6,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,False
Best-of-K,multi_item_capacity_0009,Qwen3-8B_k7,7,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,False
Best-of-K,multi_item_capacity_0010,Qwen3-8B_k0,0,True,Infeasible,0.0,0.71875,0.0,0.0,False
Best-of-K,multi_item_capacity_0010,Qwen3-8B_k1,1,True,Infeasible,0.0,0.71875,0.0,0.0,False
Best-of-K,multi_item_capacity_0010,Qwen3-8B_k2,2,True,Infeasible,0.0,0.71875,0.0,0.0,False
Best-of-K,multi_item_capacity_0010,Qwen3-8B_k3,3,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,True
Best-of-K,multi_item_capacity_0010,Qwen3-8B_k4,4,True,Infeasible,0.0,0.71875,0.0,0.0,False
Best-of-K,multi_item_capacity_0010,Qwen3-8B_k5,5,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,False
Best-of-K,multi_item_capacity_0010,Qwen3-8B_k6,6,True,Infeasible,0.0,0.71875,0.0,0.0,False
Best-of-K,multi_item_capacity_0010,Qwen3-8B_k7,7,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,False
Best-of-K,multi_item_capacity_0011,Qwen3-8B_k0,0,False,Error,0.0,0.0,0.0,0.0,False
Best-of-K,multi_item_capacity_0011,Qwen3-8B_k1,1,False,Error,0.0,0.0,0.0,0.0,False
Best-of-K,multi_item_capacity_0011,Qwen3-8B_k2,2,False,Error,0.0,0.0,0.0,0.0,False
Best-of-K,multi_item_capacity_0011,Qwen3-8B_k3,3,False,Error,0.0,0.0,0.0,0.0,False
Best-of-K,multi_item_capacity_0011,Qwen3-8B_k4,4,False,Error,0.0,0.0,0.0,0.0,False
Best-of-K,multi_item_capacity_0011,Qwen3-8B_k5,5,False,Error,0.0,0.0,0.0,0.0,False
Best-of-K,multi_item_capacity_0011,Qwen3-8B_k6,6,False,Error,0.0,0.0,0.0,0.0,False
Best-of-K,multi_item_capacity_0011,Qwen3-8B_k7,7,True,Infeasible,0.0,0.73125,0.0,0.0,True
Best-of-K,multi_item_capacity_0012,Qwen3-8B_k0,0,True,Infeasible,0.0,0.71875,0.0,0.0,True
Best-of-K,multi_item_capacity_0012,Qwen3-8B_k1,1,True,Infeasible,0.0,0.71875,0.0,0.0,False
Best-of-K,multi_item_capacity_0012,Qwen3-8B_k2,2,True,Infeasible,0.0,0.71875,0.0,0.0,False
Best-of-K,multi_item_capacity_0012,Qwen3-8B_k3,3,True,Infeasible,0.0,0.71875,0.0,0.0,False
Best-of-K,multi_item_capacity_0012,Qwen3-8B_k4,4,True,Infeasible,0.0,0.71875,0.0,0.0,False
Best-of-K,multi_item_capacity_0012,Qwen3-8B_k5,5,True,Infeasible,0.0,0.71875,0.0,0.0,False
Best-of-K,multi_item_capacity_0012,Qwen3-8B_k6,6,True,Infeasible,0.0,0.71875,0.0,0.0,False
Best-of-K,multi_item_capacity_0012,Qwen3-8B_k7,7,True,Infeasible,0.0,0.71875,0.0,0.0,False
Best-of-K,multi_item_capacity_0013,Qwen3-8B_k0,0,True,Infeasible,0.0,0.71875,0.0,0.0,False
Best-of-K,multi_item_capacity_0013,Qwen3-8B_k1,1,True,Infeasible,0.0,0.71875,0.0,0.0,False
Best-of-K,multi_item_capacity_0013,Qwen3-8B_k2,2,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,False
Best-of-K,multi_item_capacity_0013,Qwen3-8B_k3,3,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,False
Best-of-K,multi_item_capacity_0013,Qwen3-8B_k4,4,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,False
Best-of-K,multi_item_capacity_0013,Qwen3-8B_k5,5,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,True
Best-of-K,multi_item_capacity_0013,Qwen3-8B_k6,6,True,Infeasible,0.0,0.71875,0.0,0.0,False
Best-of-K,multi_item_capacity_0013,Qwen3-8B_k7,7,False,Error,0.0,0.0,0.0,0.0,False
Best-of-K,multi_item_capacity_0014,Qwen3-8B_k0,0,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,True
Best-of-K,multi_item_capacity_0014,Qwen3-8B_k1,1,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,False
Best-of-K,multi_item_capacity_0014,Qwen3-8B_k2,2,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,False
Best-of-K,multi_item_capacity_0014,Qwen3-8B_k3,3,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,False
Best-of-K,multi_item_capacity_0014,Qwen3-8B_k4,4,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,False
Best-of-K,multi_item_capacity_0014,Qwen3-8B_k5,5,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,False
Best-of-K,multi_item_capacity_0014,Qwen3-8B_k6,6,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,False
Best-of-K,multi_item_capacity_0014,Qwen3-8B_k7,7,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,False
Best-of-K,multi_item_capacity_0015,Qwen3-8B_k0,0,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,False
Best-of-K,multi_item_capacity_0015,Qwen3-8B_k1,1,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,False
Best-of-K,multi_item_capacity_0015,Qwen3-8B_k2,2,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,False
Best-of-K,multi_item_capacity_0015,Qwen3-8B_k3,3,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,True
Best-of-K,multi_item_capacity_0015,Qwen3-8B_k4,4,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,False
Best-of-K,multi_item_capacity_0015,Qwen3-8B_k5,5,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,False
Best-of-K,multi_item_capacity_0015,Qwen3-8B_k6,6,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,False
Best-of-K,multi_item_capacity_0015,Qwen3-8B_k7,7,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,False
Best-of-K,multi_item_capacity_0016,Qwen3-8B_k0,0,False,Error,0.0,0.0,0.0,0.0,True
Best-of-K,multi_item_capacity_0016,Qwen3-8B_k1,1,False,Error,0.0,0.0,0.0,0.0,False
Best-of-K,multi_item_capacity_0016,Qwen3-8B_k2,2,False,Error,0.0,0.0,0.0,0.0,False
Best-of-K,multi_item_capacity_0016,Qwen3-8B_k3,3,False,Error,0.0,0.0,0.0,0.0,False
Best-of-K,multi_item_capacity_0016,Qwen3-8B_k4,4,False,Error,0.0,0.0,0.0,0.0,False
Best-of-K,multi_item_capacity_0016,Qwen3-8B_k5,5,False,Error,0.0,0.0,0.0,0.0,False
Best-of-K,multi_item_capacity_0016,Qwen3-8B_k6,6,False,Error,0.0,0.0,0.0,0.0,False
Best-of-K,multi_item_capacity_0016,Qwen3-8B_k7,7,False,Error,0.0,0.0,0.0,0.0,False
Best-of-K,multi_item_capacity_0017,Qwen3-8B_k0,0,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,True
Best-of-K,multi_item_capacity_0017,Qwen3-8B_k1,1,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,False
Best-of-K,multi_item_capacity_0017,Qwen3-8B_k2,2,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,False
Best-of-K,multi_item_capacity_0017,Qwen3-8B_k3,3,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,False
Best-of-K,multi_item_capacity_0017,Qwen3-8B_k4,4,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,False
Best-of-K,multi_item_capacity_0017,Qwen3-8B_k5,5,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,False
Best-of-K,multi_item_capacity_0017,Qwen3-8B_k6,6,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,False
Best-of-K,multi_item_capacity_0017,Qwen3-8B_k7,7,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,False
Best-of-K,multi_item_capacity_0018,Qwen3-8B_k0,0,True,Infeasible,0.0,0.71875,0.0,0.0,True
Best-of-K,multi_item_capacity_0018,Qwen3-8B_k1,1,True,Infeasible,0.0,0.71875,0.0,0.0,False
Best-of-K,multi_item_capacity_0018,Qwen3-8B_k2,2,True,Infeasible,0.0,0.71875,0.0,0.0,False
Best-of-K,multi_item_capacity_0018,Qwen3-8B_k3,3,True,Infeasible,0.0,0.71875,0.0,0.0,False
Best-of-K,multi_item_capacity_0018,Qwen3-8B_k4,4,True,Infeasible,0.0,0.71875,0.0,0.0,False
Best-of-K,multi_item_capacity_0018,Qwen3-8B_k5,5,True,Infeasible,0.0,0.71875,0.0,0.0,False
Best-of-K,multi_item_capacity_0018,Qwen3-8B_k6,6,True,Infeasible,0.0,0.71875,0.0,0.0,False
Best-of-K,multi_item_capacity_0018,Qwen3-8B_k7,7,True,Infeasible,0.0,0.71875,0.0,0.0,False
Best-of-K,multi_item_capacity_0019,Qwen3-8B_k0,0,True,Infeasible,0.0,0.71875,0.0,0.0,True
Best-of-K,multi_item_capacity_0019,Qwen3-8B_k1,1,True,Infeasible,0.0,0.71875,0.0,0.0,False
Best-of-K,multi_item_capacity_0019,Qwen3-8B_k2,2,True,Infeasible,0.0,0.71875,0.0,0.0,False
Best-of-K,multi_item_capacity_0019,Qwen3-8B_k3,3,True,Infeasible,0.0,0.71875,0.0,0.0,False
Best-of-K,multi_item_capacity_0019,Qwen3-8B_k4,4,True,Infeasible,0.0,0.71875,0.0,0.0,False
Best-of-K,multi_item_capacity_0019,Qwen3-8B_k5,5,True,Infeasible,0.0,0.71875,0.0,0.0,False
Best-of-K,multi_item_capacity_0019,Qwen3-8B_k6,6,True,Infeasible,0.0,0.71875,0.0,0.0,False
Best-of-K,multi_item_capacity_0019,Qwen3-8B_k7,7,True,Infeasible,0.0,0.71875,0.0,0.0,False
Best-of-K,single_item_multi_period_0000,Qwen3-8B_k0,0,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0000,Qwen3-8B_k1,1,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0000,Qwen3-8B_k2,2,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0000,Qwen3-8B_k3,3,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0000,Qwen3-8B_k4,4,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0000,Qwen3-8B_k5,5,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0000,Qwen3-8B_k6,6,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,True
Best-of-K,single_item_multi_period_0000,Qwen3-8B_k7,7,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0001,Qwen3-8B_k0,0,True,Optimal,1.0,0.8571428571428571,0.125,0.9500000000000001,True
Best-of-K,single_item_multi_period_0001,Qwen3-8B_k1,1,True,Optimal,0.0,0.8357142857142856,0.875,0.9425,False
Best-of-K,single_item_multi_period_0001,Qwen3-8B_k2,2,True,Optimal,0.0,0.8357142857142856,0.875,0.9425,False
Best-of-K,single_item_multi_period_0001,Qwen3-8B_k3,3,True,Optimal,0.0,0.8357142857142856,0.875,0.9425,False
Best-of-K,single_item_multi_period_0001,Qwen3-8B_k4,4,True,Optimal,0.0,0.8357142857142856,0.875,0.9425,False
Best-of-K,single_item_multi_period_0001,Qwen3-8B_k5,5,True,Optimal,0.0,0.8357142857142856,0.875,0.9425,False
Best-of-K,single_item_multi_period_0001,Qwen3-8B_k6,6,True,Optimal,0.0,0.8357142857142856,0.875,0.9425,False
Best-of-K,single_item_multi_period_0001,Qwen3-8B_k7,7,True,Optimal,0.0,0.8357142857142856,0.875,0.9425,False
Best-of-K,single_item_multi_period_0002,Qwen3-8B_k0,0,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,True
Best-of-K,single_item_multi_period_0002,Qwen3-8B_k1,1,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0002,Qwen3-8B_k2,2,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0002,Qwen3-8B_k3,3,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0002,Qwen3-8B_k4,4,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0002,Qwen3-8B_k5,5,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0002,Qwen3-8B_k6,6,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0002,Qwen3-8B_k7,7,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0003,Qwen3-8B_k0,0,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0003,Qwen3-8B_k1,1,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0003,Qwen3-8B_k2,2,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0003,Qwen3-8B_k3,3,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0003,Qwen3-8B_k4,4,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0003,Qwen3-8B_k5,5,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0003,Qwen3-8B_k6,6,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,True
Best-of-K,single_item_multi_period_0003,Qwen3-8B_k7,7,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0004,Qwen3-8B_k0,0,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0004,Qwen3-8B_k1,1,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0004,Qwen3-8B_k2,2,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0004,Qwen3-8B_k3,3,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0004,Qwen3-8B_k4,4,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0004,Qwen3-8B_k5,5,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0004,Qwen3-8B_k6,6,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,True
Best-of-K,single_item_multi_period_0004,Qwen3-8B_k7,7,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0005,Qwen3-8B_k0,0,True,Optimal,1.0,0.8571428571428571,0.25,0.9500000000000001,True
Best-of-K,single_item_multi_period_0005,Qwen3-8B_k1,1,True,Optimal,0.0,0.8357142857142856,0.75,0.9425,False
Best-of-K,single_item_multi_period_0005,Qwen3-8B_k2,2,True,Optimal,0.0,0.8357142857142856,0.75,0.9425,False
Best-of-K,single_item_multi_period_0005,Qwen3-8B_k3,3,True,Optimal,0.0,0.8357142857142856,0.75,0.9425,False
Best-of-K,single_item_multi_period_0005,Qwen3-8B_k4,4,True,Optimal,1.0,0.8571428571428571,0.25,0.9500000000000001,False
Best-of-K,single_item_multi_period_0005,Qwen3-8B_k5,5,True,Optimal,0.0,0.8357142857142856,0.75,0.9425,False
Best-of-K,single_item_multi_period_0005,Qwen3-8B_k6,6,True,Optimal,0.0,0.8357142857142856,0.75,0.9425,False
Best-of-K,single_item_multi_period_0005,Qwen3-8B_k7,7,True,Optimal,0.0,0.8357142857142856,0.75,0.9425,False
Best-of-K,single_item_multi_period_0006,Qwen3-8B_k0,0,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0006,Qwen3-8B_k1,1,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0006,Qwen3-8B_k2,2,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0006,Qwen3-8B_k3,3,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0006,Qwen3-8B_k4,4,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0006,Qwen3-8B_k5,5,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0006,Qwen3-8B_k6,6,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,True
Best-of-K,single_item_multi_period_0006,Qwen3-8B_k7,7,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0007,Qwen3-8B_k0,0,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0007,Qwen3-8B_k1,1,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0007,Qwen3-8B_k2,2,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0007,Qwen3-8B_k3,3,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0007,Qwen3-8B_k4,4,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,True
Best-of-K,single_item_multi_period_0007,Qwen3-8B_k5,5,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0007,Qwen3-8B_k6,6,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0007,Qwen3-8B_k7,7,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0008,Qwen3-8B_k0,0,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0008,Qwen3-8B_k1,1,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0008,Qwen3-8B_k2,2,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0008,Qwen3-8B_k3,3,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0008,Qwen3-8B_k4,4,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0008,Qwen3-8B_k5,5,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,True
Best-of-K,single_item_multi_period_0008,Qwen3-8B_k6,6,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0008,Qwen3-8B_k7,7,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0009,Qwen3-8B_k0,0,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0009,Qwen3-8B_k1,1,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0009,Qwen3-8B_k2,2,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0009,Qwen3-8B_k3,3,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0009,Qwen3-8B_k4,4,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0009,Qwen3-8B_k5,5,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0009,Qwen3-8B_k6,6,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0009,Qwen3-8B_k7,7,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,True
Best-of-K,single_item_multi_period_0010,Qwen3-8B_k0,0,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0010,Qwen3-8B_k1,1,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0010,Qwen3-8B_k2,2,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,True
Best-of-K,single_item_multi_period_0010,Qwen3-8B_k3,3,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0010,Qwen3-8B_k4,4,True,Optimal,1.0,0.8357142857142856,1.0,0.9425,False
Best-of-K,single_item_multi_period_0010,Qwen3-8B_k5,5,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0010,Qwen3-8B_k6,6,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0010,Qwen3-8B_k7,7,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0011,Qwen3-8B_k0,0,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0011,Qwen3-8B_k1,1,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0011,Qwen3-8B_k2,2,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0011,Qwen3-8B_k3,3,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0011,Qwen3-8B_k4,4,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0011,Qwen3-8B_k5,5,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0011,Qwen3-8B_k6,6,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0011,Qwen3-8B_k7,7,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,True
Best-of-K,single_item_multi_period_0012,Qwen3-8B_k0,0,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0012,Qwen3-8B_k1,1,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0012,Qwen3-8B_k2,2,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0012,Qwen3-8B_k3,3,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0012,Qwen3-8B_k4,4,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0012,Qwen3-8B_k5,5,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0012,Qwen3-8B_k6,6,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0012,Qwen3-8B_k7,7,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,True
Best-of-K,single_item_multi_period_0013,Qwen3-8B_k0,0,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0013,Qwen3-8B_k1,1,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0013,Qwen3-8B_k2,2,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,True
Best-of-K,single_item_multi_period_0013,Qwen3-8B_k3,3,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0013,Qwen3-8B_k4,4,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0013,Qwen3-8B_k5,5,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0013,Qwen3-8B_k6,6,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0013,Qwen3-8B_k7,7,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Best-of-K,single_item_multi_period_0014,Qwen3-8B_k0,0,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
