method,problem_id,candidate_id,executable,solver_status,objective_correct_posthoc,structure_score,consensus_score,selection_score,selected
Consensus only,fixed_order_cost_big_m_0004,Qwen3-8B_k2,True,Optimal,1.0,0.845,1.0,0.94575,False
Consensus only,fixed_order_cost_big_m_0004,Qwen3-8B_k3,True,Optimal,1.0,0.845,1.0,0.94575,False
Consensus only,fixed_order_cost_big_m_0005,Qwen3-8B_k0,True,Optimal,1.0,0.875,0.25,0.9562499999999999,False
Consensus only,fixed_order_cost_big_m_0005,Qwen3-8B_k1,True,Optimal,0.0,0.875,0.75,0.9562499999999999,False
Consensus only,fixed_order_cost_big_m_0005,Qwen3-8B_k2,True,Optimal,0.0,0.875,0.75,0.9562499999999999,True
Consensus only,fixed_order_cost_big_m_0005,Qwen3-8B_k3,True,Optimal,0.0,0.875,0.75,0.9562499999999999,False
Consensus only,fixed_order_cost_big_m_0006,Qwen3-8B_k0,True,Optimal,1.0,0.835,1.0,0.9422499999999999,True
Consensus only,fixed_order_cost_big_m_0006,Qwen3-8B_k1,True,Optimal,1.0,0.835,1.0,0.9422499999999999,False
Consensus only,fixed_order_cost_big_m_0006,Qwen3-8B_k2,True,Optimal,1.0,0.835,1.0,0.9422499999999999,False
Consensus only,fixed_order_cost_big_m_0006,Qwen3-8B_k3,True,Optimal,1.0,0.85,1.0,0.9475,False
Consensus only,fixed_order_cost_big_m_0007,Qwen3-8B_k0,True,Optimal,1.0,0.875,1.0,0.9562499999999999,False
Consensus only,fixed_order_cost_big_m_0007,Qwen3-8B_k1,True,Optimal,1.0,0.875,1.0,0.9562499999999999,False
Consensus only,fixed_order_cost_big_m_0007,Qwen3-8B_k2,True,Optimal,1.0,0.875,1.0,0.9562499999999999,False
Consensus only,fixed_order_cost_big_m_0007,Qwen3-8B_k3,True,Optimal,1.0,0.875,1.0,0.9562499999999999,True
Consensus only,fixed_order_cost_big_m_0008,Qwen3-8B_k0,True,Optimal,1.0,0.835,1.0,0.9422499999999999,False
Consensus only,fixed_order_cost_big_m_0008,Qwen3-8B_k1,True,Optimal,1.0,0.835,1.0,0.9422499999999999,False
Consensus only,fixed_order_cost_big_m_0008,Qwen3-8B_k2,True,Optimal,1.0,0.835,1.0,0.9422499999999999,True
Consensus only,fixed_order_cost_big_m_0008,Qwen3-8B_k3,True,Optimal,1.0,0.82,1.0,0.9369999999999999,False
Consensus only,fixed_order_cost_big_m_0009,Qwen3-8B_k0,True,Optimal,1.0,0.875,1.0,0.9562499999999999,False
Consensus only,fixed_order_cost_big_m_0009,Qwen3-8B_k1,True,Optimal,1.0,0.875,1.0,0.9562499999999999,False
Consensus only,fixed_order_cost_big_m_0009,Qwen3-8B_k2,True,Optimal,1.0,0.875,1.0,0.9562499999999999,False
Consensus only,fixed_order_cost_big_m_0009,Qwen3-8B_k3,True,Optimal,1.0,0.875,1.0,0.9562499999999999,True
Consensus only,multi_item_capacity_0000,Qwen3-8B_k0,True,Infeasible,0.0,0.71875,0.0,0.0,False
Consensus only,multi_item_capacity_0000,Qwen3-8B_k1,True,Infeasible,0.0,0.71875,0.0,0.0,False
Consensus only,multi_item_capacity_0000,Qwen3-8B_k2,True,Infeasible,0.0,0.71875,0.0,0.0,True
Consensus only,multi_item_capacity_0000,Qwen3-8B_k3,True,Infeasible,0.0,0.71875,0.0,0.0,False
Consensus only,multi_item_capacity_0001,Qwen3-8B_k0,True,Optimal,1.0,0.73125,1.0,0.8656249999999999,True
Consensus only,multi_item_capacity_0001,Qwen3-8B_k1,True,Infeasible,0.0,0.71875,0.0,0.0,False
Consensus only,multi_item_capacity_0001,Qwen3-8B_k2,True,Infeasible,0.0,0.71875,0.0,0.0,False
Consensus only,multi_item_capacity_0001,Qwen3-8B_k3,True,Infeasible,0.0,0.71875,0.0,0.0,False
Consensus only,multi_item_capacity_0002,Qwen3-8B_k0,True,Infeasible,0.0,0.71875,0.0,0.0,True
Consensus only,multi_item_capacity_0002,Qwen3-8B_k1,False,Error,0.0,0.0,0.0,0.0,False
Consensus only,multi_item_capacity_0002,Qwen3-8B_k2,False,Error,0.0,0.0,0.0,0.0,False
Consensus only,multi_item_capacity_0002,Qwen3-8B_k3,True,Infeasible,0.0,0.71875,0.0,0.0,False
Consensus only,multi_item_capacity_0003,Qwen3-8B_k0,False,Error,0.0,0.0,0.0,0.0,False
Consensus only,multi_item_capacity_0003,Qwen3-8B_k1,True,Infeasible,0.0,0.71875,0.0,0.0,True
Consensus only,multi_item_capacity_0003,Qwen3-8B_k2,False,Error,0.0,0.0,0.0,0.0,False
Consensus only,multi_item_capacity_0003,Qwen3-8B_k3,False,Error,0.0,0.0,0.0,0.0,False
Consensus only,multi_item_capacity_0004,Qwen3-8B_k0,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,False
Consensus only,multi_item_capacity_0004,Qwen3-8B_k1,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,False
Consensus only,multi_item_capacity_0004,Qwen3-8B_k2,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,False
Consensus only,multi_item_capacity_0004,Qwen3-8B_k3,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,True
Consensus only,multi_item_capacity_0005,Qwen3-8B_k0,True,Infeasible,0.0,0.71875,0.0,0.0,False
Consensus only,multi_item_capacity_0005,Qwen3-8B_k1,True,Infeasible,0.0,0.71875,0.0,0.0,False
Consensus only,multi_item_capacity_0005,Qwen3-8B_k2,True,Infeasible,0.0,0.71875,0.0,0.0,False
Consensus only,multi_item_capacity_0005,Qwen3-8B_k3,True,Infeasible,0.0,0.71875,0.0,0.0,True
Consensus only,multi_item_capacity_0006,Qwen3-8B_k0,True,Infeasible,0.0,0.71875,0.0,0.0,False
Consensus only,multi_item_capacity_0006,Qwen3-8B_k1,True,Infeasible,0.0,0.71875,0.0,0.0,True
Consensus only,multi_item_capacity_0006,Qwen3-8B_k2,True,Infeasible,0.0,0.71875,0.0,0.0,False
Consensus only,multi_item_capacity_0006,Qwen3-8B_k3,True,Infeasible,0.0,0.71875,0.0,0.0,False
Consensus only,multi_item_capacity_0007,Qwen3-8B_k0,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,False
Consensus only,multi_item_capacity_0007,Qwen3-8B_k1,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,False
Consensus only,multi_item_capacity_0007,Qwen3-8B_k2,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,True
Consensus only,multi_item_capacity_0007,Qwen3-8B_k3,True,Infeasible,0.0,0.71875,0.0,0.0,False
Consensus only,multi_item_capacity_0008,Qwen3-8B_k0,True,Infeasible,0.0,0.71875,0.0,0.0,False
Consensus only,multi_item_capacity_0008,Qwen3-8B_k1,True,Infeasible,0.0,0.71875,0.0,0.0,False
Consensus only,multi_item_capacity_0008,Qwen3-8B_k2,True,Infeasible,0.0,0.71875,0.0,0.0,True
Consensus only,multi_item_capacity_0008,Qwen3-8B_k3,True,Infeasible,0.0,0.71875,0.0,0.0,False
Consensus only,multi_item_capacity_0009,Qwen3-8B_k0,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,False
Consensus only,multi_item_capacity_0009,Qwen3-8B_k1,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,False
Consensus only,multi_item_capacity_0009,Qwen3-8B_k2,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,True
Consensus only,multi_item_capacity_0009,Qwen3-8B_k3,True,Optimal,1.0,0.71875,1.0,0.8593749999999999,False
Consensus only,single_item_multi_period_0000,Qwen3-8B_k0,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Consensus only,single_item_multi_period_0000,Qwen3-8B_k1,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Consensus only,single_item_multi_period_0000,Qwen3-8B_k2,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Consensus only,single_item_multi_period_0000,Qwen3-8B_k3,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,True
Consensus only,single_item_multi_period_0001,Qwen3-8B_k0,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Consensus only,single_item_multi_period_0001,Qwen3-8B_k1,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Consensus only,single_item_multi_period_0001,Qwen3-8B_k2,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,True
Consensus only,single_item_multi_period_0001,Qwen3-8B_k3,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Consensus only,single_item_multi_period_0002,Qwen3-8B_k0,True,Optimal,1.0,0.8571428571428571,0.5,0.9500000000000001,True
Consensus only,single_item_multi_period_0002,Qwen3-8B_k1,True,Optimal,1.0,0.8571428571428571,0.5,0.9500000000000001,False
Consensus only,single_item_multi_period_0002,Qwen3-8B_k2,True,Optimal,0.0,0.8357142857142856,0.5,0.9425,False
Consensus only,single_item_multi_period_0002,Qwen3-8B_k3,True,Optimal,0.0,0.8357142857142856,0.5,0.9425,False
Consensus only,single_item_multi_period_0003,Qwen3-8B_k0,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Consensus only,single_item_multi_period_0003,Qwen3-8B_k1,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Consensus only,single_item_multi_period_0003,Qwen3-8B_k2,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Consensus only,single_item_multi_period_0003,Qwen3-8B_k3,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,True
Consensus only,single_item_multi_period_0004,Qwen3-8B_k0,True,Optimal,0.0,0.8357142857142856,0.5,0.9425,False
Consensus only,single_item_multi_period_0004,Qwen3-8B_k1,True,Optimal,0.0,0.8357142857142856,0.5,0.9425,False
Consensus only,single_item_multi_period_0004,Qwen3-8B_k2,True,Optimal,1.0,0.8571428571428571,0.5,0.9500000000000001,False
Consensus only,single_item_multi_period_0004,Qwen3-8B_k3,True,Optimal,1.0,0.8571428571428571,0.5,0.9500000000000001,True
Consensus only,single_item_multi_period_0005,Qwen3-8B_k0,True,Optimal,0.0,0.8357142857142856,1.0,0.9425,False
Consensus only,single_item_multi_period_0005,Qwen3-8B_k1,True,Optimal,0.0,0.8357142857142856,1.0,0.9425,True
Consensus only,single_item_multi_period_0005,Qwen3-8B_k2,True,Optimal,0.0,0.8357142857142856,1.0,0.9425,False
Consensus only,single_item_multi_period_0005,Qwen3-8B_k3,True,Optimal,0.0,0.8357142857142856,1.0,0.9425,False
Consensus only,single_item_multi_period_0006,Qwen3-8B_k0,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Consensus only,single_item_multi_period_0006,Qwen3-8B_k1,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Consensus only,single_item_multi_period_0006,Qwen3-8B_k2,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,True
Consensus only,single_item_multi_period_0006,Qwen3-8B_k3,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Consensus only,single_item_multi_period_0007,Qwen3-8B_k0,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Consensus only,single_item_multi_period_0007,Qwen3-8B_k1,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Consensus only,single_item_multi_period_0007,Qwen3-8B_k2,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,True
Consensus only,single_item_multi_period_0007,Qwen3-8B_k3,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Consensus only,single_item_multi_period_0008,Qwen3-8B_k0,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,True
Consensus only,single_item_multi_period_0008,Qwen3-8B_k1,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Consensus only,single_item_multi_period_0008,Qwen3-8B_k2,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Consensus only,single_item_multi_period_0008,Qwen3-8B_k3,True,Optimal,1.0,0.8571428571428571,1.0,0.9500000000000001,False
Consensus only,single_item_multi_period_0009,Qwen3-8B_k0,True,Optimal,1.0,0.8571428571428571,0.75,0.9500000000000001,False
Consensus only,single_item_multi_period_0009,Qwen3-8B_k1,True,Optimal,1.0,0.8571428571428571,0.75,0.9500000000000001,False
Consensus only,single_item_multi_period_0009,Qwen3-8B_k2,True,Optimal,1.0,0.8571428571428571,0.75,0.9500000000000001,True
Consensus only,single_item_multi_period_0009,Qwen3-8B_k3,True,Optimal,0.0,0.8357142857142856,0.25,0.9425,False
Consensus only,single_item_multi_period_shortage_0000,Qwen3-8B_k0,True,Optimal,0.0,0.8444444444444444,0.5,0.9455555555555556,True
Consensus only,single_item_multi_period_shortage_0000,Qwen3-8B_k1,True,Optimal,0.0,0.8444444444444444,0.5,0.9455555555555556,False
Consensus only,single_item_multi_period_shortage_0000,Qwen3-8B_k2,True,Optimal,0.0,0.8444444444444444,0.25,0.9455555555555556,False
Consensus only,single_item_multi_period_shortage_0000,Qwen3-8B_k3,True,Optimal,1.0,0.8444444444444444,0.25,0.9455555555555556,False
Consensus only,single_item_multi_period_shortage_0001,Qwen3-8B_k0,True,Optimal,0.0,0.8611111111111112,0.25,0.951388888888889,False
Consensus only,single_item_multi_period_shortage_0001,Qwen3-8B_k1,True,Optimal,1.0,0.8444444444444444,0.75,0.9455555555555556,False
Consensus only,single_item_multi_period_shortage_0001,Qwen3-8B_k2,True,Optimal,1.0,0.8444444444444444,0.75,0.9455555555555556,True
Consensus only,single_item_multi_period_shortage_0001,Qwen3-8B_k3,True,Optimal,1.0,0.8444444444444444,0.75,0.9455555555555556,False
Consensus only,single_item_multi_period_shortage_0002,Qwen3-8B_k0,True,Optimal,1.0,0.8444444444444444,1.0,0.9455555555555556,False
Consensus only,single_item_multi_period_shortage_0002,Qwen3-8B_k1,True,Optimal,1.0,0.8611111111111112,1.0,0.951388888888889,False
Consensus only,single_item_multi_period_shortage_0002,Qwen3-8B_k2,True,Optimal,1.0,0.8611111111111112,1.0,0.951388888888889,False
Consensus only,single_item_multi_period_shortage_0002,Qwen3-8B_k3,True,Optimal,1.0,0.8611111111111112,1.0,0.951388888888889,True
Consensus only,single_item_multi_period_shortage_0003,Qwen3-8B_k0,True,Optimal,0.0,0.8611111111111112,0.5,0.951388888888889,False
Consensus only,single_item_multi_period_shortage_0003,Qwen3-8B_k1,True,Optimal,1.0,0.8611111111111112,0.5,0.951388888888889,False
Consensus only,single_item_multi_period_shortage_0003,Qwen3-8B_k2,True,Optimal,1.0,0.8444444444444444,0.5,0.9455555555555556,True
Consensus only,single_item_multi_period_shortage_0003,Qwen3-8B_k3,True,Optimal,0.0,0.8611111111111112,0.5,0.951388888888889,False
Consensus only,single_item_multi_period_shortage_0004,Qwen3-8B_k0,True,Optimal,1.0,0.8444444444444444,1.0,0.9455555555555556,False
Consensus only,single_item_multi_period_shortage_0004,Qwen3-8B_k1,True,Optimal,1.0,0.8444444444444444,1.0,0.9455555555555556,True
Consensus only,single_item_multi_period_shortage_0004,Qwen3-8B_k2,True,Optimal,1.0,0.8444444444444444,1.0,0.9455555555555556,False
Consensus only,single_item_multi_period_shortage_0004,Qwen3-8B_k3,True,Optimal,1.0,0.8444444444444444,1.0,0.9455555555555556,False
Consensus only,single_item_multi_period_shortage_0005,Qwen3-8B_k0,True,Optimal,1.0,0.8444444444444444,0.75,0.9455555555555556,False
Consensus only,single_item_multi_period_shortage_0005,Qwen3-8B_k1,True,Optimal,0.0,0.8444444444444444,0.25,0.9455555555555556,False
Consensus only,single_item_multi_period_shortage_0005,Qwen3-8B_k2,True,Optimal,1.0,0.8611111111111112,0.75,0.951388888888889,False
Consensus only,single_item_multi_period_shortage_0005,Qwen3-8B_k3,True,Optimal,1.0,0.8444444444444444,0.75,0.9455555555555556,True
Consensus only,single_item_multi_period_shortage_0006,Qwen3-8B_k0,True,Optimal,0.0,0.8611111111111112,1.0,0.951388888888889,False
Consensus only,single_item_multi_period_shortage_0006,Qwen3-8B_k1,True,Optimal,0.0,0.8611111111111112,1.0,0.951388888888889,False
Consensus only,single_item_multi_period_shortage_0006,Qwen3-8B_k2,True,Optimal,0.0,0.8611111111111112,1.0,0.951388888888889,False
Consensus only,single_item_multi_period_shortage_0006,Qwen3-8B_k3,True,Optimal,0.0,0.8611111111111112,1.0,0.951388888888889,True
Consensus only,single_item_multi_period_shortage_0007,Qwen3-8B_k0,True,Optimal,1.0,0.8444444444444444,1.0,0.9455555555555556,False
Consensus only,single_item_multi_period_shortage_0007,Qwen3-8B_k1,True,Optimal,1.0,0.8444444444444444,1.0,0.9455555555555556,False
Consensus only,single_item_multi_period_shortage_0007,Qwen3-8B_k2,True,Optimal,1.0,0.8444444444444444,1.0,0.9455555555555556,True
Consensus only,single_item_multi_period_shortage_0007,Qwen3-8B_k3,True,Optimal,1.0,0.8444444444444444,1.0,0.9455555555555556,False
Consensus only,single_item_multi_period_shortage_0008,Qwen3-8B_k0,True,Optimal,1.0,0.8611111111111112,1.0,0.951388888888889,True
Consensus only,single_item_multi_period_shortage_0008,Qwen3-8B_k1,True,Optimal,1.0,0.8444444444444444,1.0,0.9455555555555556,False
Consensus only,single_item_multi_period_shortage_0008,Qwen3-8B_k2,True,Optimal,1.0,0.8444444444444444,1.0,0.9455555555555556,False
Consensus only,single_item_multi_period_shortage_0008,Qwen3-8B_k3,True,Optimal,1.0,0.8444444444444444,1.0,0.9455555555555556,False
Consensus only,single_item_multi_period_shortage_0009,Qwen3-8B_k0,True,Optimal,1.0,0.8444444444444444,1.0,0.9455555555555556,False
Consensus only,single_item_multi_period_shortage_0009,Qwen3-8B_k1,True,Optimal,1.0,0.8444444444444444,1.0,0.9455555555555556,False
Consensus only,single_item_multi_period_shortage_0009,Qwen3-8B_k2,True,Optimal,1.0,0.8444444444444444,1.0,0.9455555555555556,False
Consensus only,single_item_multi_period_shortage_0009,Qwen3-8B_k3,True,Optimal,1.0,0.8444444444444444,1.0,0.9455555555555556,True
Consensus only,single_period_newsvendor_0000,Qwen3-8B_k0,True,Optimal,1.0,0.8611111111111112,1.0,0.951388888888889,False
Consensus only,single_period_newsvendor_0000,Qwen3-8B_k1,True,Optimal,1.0,0.8611111111111112,1.0,0.951388888888889,True
Consensus only,single_period_newsvendor_0000,Qwen3-8B_k2,True,Optimal,1.0,0.8611111111111112,1.0,0.951388888888889,False
Consensus only,single_period_newsvendor_0000,Qwen3-8B_k3,True,Optimal,1.0,0.8611111111111112,1.0,0.951388888888889,False
Consensus only,single_period_newsvendor_0001,Qwen3-8B_k0,True,Optimal,1.0,0.8611111111111112,1.0,0.951388888888889,False
Consensus only,single_period_newsvendor_0001,Qwen3-8B_k1,True,Optimal,1.0,0.8611111111111112,1.0,0.951388888888889,True
Consensus only,single_period_newsvendor_0001,Qwen3-8B_k2,True,Optimal,1.0,0.8611111111111112,1.0,0.951388888888889,False
Consensus only,single_period_newsvendor_0001,Qwen3-8B_k3,True,Optimal,1.0,0.8611111111111112,1.0,0.951388888888889,False
Consensus only,single_period_newsvendor_0002,Qwen3-8B_k0,False,Error,0.0,0.0,0.0,0.0,False
Consensus only,single_period_newsvendor_0002,Qwen3-8B_k1,True,Infeasible,0.0,0.8333333333333334,0.0,0.0,False
Consensus only,single_period_newsvendor_0002,Qwen3-8B_k2,False,Error,0.0,0.0,0.0,0.0,False
Consensus only,single_period_newsvendor_0002,Qwen3-8B_k3,True,Optimal,0.0,0.7944444444444445,1.0,0.8972222222222221,True
Consensus only,single_period_newsvendor_0003,Qwen3-8B_k0,False,Error,0.0,0.0,0.0,0.0,False
Consensus only,single_period_newsvendor_0003,Qwen3-8B_k1,False,Error,0.0,0.0,0.0,0.0,False
Consensus only,single_period_newsvendor_0003,Qwen3-8B_k2,False,Error,0.0,0.0,0.0,0.0,True
Consensus only,single_period_newsvendor_0003,Qwen3-8B_k3,False,Error,0.0,0.0,0.0,0.0,False
Consensus only,single_period_newsvendor_0004,Qwen3-8B_k0,False,Error,0.0,0.0,0.0,0.0,True
Consensus only,single_period_newsvendor_0004,Qwen3-8B_k1,False,Error,0.0,0.0,0.0,0.0,False
Consensus only,single_period_newsvendor_0004,Qwen3-8B_k2,False,Error,0.0,0.0,0.0,0.0,False
Consensus only,single_period_newsvendor_0004,Qwen3-8B_k3,False,Error,0.0,0.0,0.0,0.0,False
Consensus only,single_period_newsvendor_0005,Qwen3-8B_k0,False,Error,0.0,0.0,0.0,0.0,True
Consensus only,single_period_newsvendor_0005,Qwen3-8B_k1,False,Error,0.0,0.0,0.0,0.0,False
Consensus only,single_period_newsvendor_0005,Qwen3-8B_k2,False,Error,0.0,0.0,0.0,0.0,False
Consensus only,single_period_newsvendor_0005,Qwen3-8B_k3,False,Error,0.0,0.0,0.0,0.0,False
Consensus only,single_period_newsvendor_0006,Qwen3-8B_k0,True,Optimal,1.0,0.8611111111111112,1.0,0.951388888888889,False
Consensus only,single_period_newsvendor_0006,Qwen3-8B_k1,True,Optimal,1.0,0.8611111111111112,1.0,0.951388888888889,False
Consensus only,single_period_newsvendor_0006,Qwen3-8B_k2,True,Optimal,1.0,0.8611111111111112,1.0,0.951388888888889,False
Consensus only,single_period_newsvendor_0006,Qwen3-8B_k3,True,Optimal,1.0,0.8611111111111112,1.0,0.951388888888889,True
Consensus only,single_period_newsvendor_0007,Qwen3-8B_k0,True,Optimal,1.0,0.8611111111111112,1.0,0.951388888888889,True
Consensus only,single_period_newsvendor_0007,Qwen3-8B_k1,True,Optimal,1.0,0.8611111111111112,1.0,0.951388888888889,False
Consensus only,single_period_newsvendor_0007,Qwen3-8B_k2,True,Optimal,1.0,0.8611111111111112,1.0,0.951388888888889,False
Consensus only,single_period_newsvendor_0007,Qwen3-8B_k3,True,Optimal,1.0,0.8611111111111112,1.0,0.951388888888889,False
Consensus only,single_period_newsvendor_0008,Qwen3-8B_k0,True,Optimal,1.0,0.8333333333333334,1.0,0.9416666666666668,True
Consensus only,single_period_newsvendor_0008,Qwen3-8B_k1,True,Optimal,1.0,0.8333333333333334,1.0,0.9416666666666668,False
Consensus only,single_period_newsvendor_0008,Qwen3-8B_k2,True,Optimal,1.0,0.8333333333333334,1.0,0.9416666666666668,False
Consensus only,single_period_newsvendor_0008,Qwen3-8B_k3,True,Optimal,1.0,0.8333333333333334,1.0,0.9416666666666668,False
Consensus only,single_period_newsvendor_0009,Qwen3-8B_k0,True,Optimal,1.0,0.8611111111111112,1.0,0.951388888888889,False
Consensus only,single_period_newsvendor_0009,Qwen3-8B_k1,True,Optimal,1.0,0.8611111111111112,1.0,0.951388888888889,True
Consensus only,single_period_newsvendor_0009,Qwen3-8B_k2,True,Optimal,1.0,0.8611111111111112,1.0,0.951388888888889,False
Consensus only,single_period_newsvendor_0009,Qwen3-8B_k3,True,Optimal,1.0,0.8611111111111112,1.0,0.951388888888889,False
Direct,fixed_order_cost_big_m_0000,Qwen3-8B_k0,True,Optimal,1.0,0.875,1.0,0.9562499999999999,True
Direct,fixed_order_cost_big_m_0000,Qwen3-8B_k1,True,Optimal,1.0,0.86,1.0,0.951,False
Direct,fixed_order_cost_big_m_0000,Qwen3-8B_k2,True,Optimal,1.0,0.86,1.0,0.951,False
Direct,fixed_order_cost_big_m_0000,Qwen3-8B_k3,True,Optimal,1.0,0.86,1.0,0.951,False
Direct,fixed_order_cost_big_m_0001,Qwen3-8B_k0,True,Optimal,1.0,0.875,1.0,0.9562499999999999,True
Direct,fixed_order_cost_big_m_0001,Qwen3-8B_k1,True,Optimal,1.0,0.875,1.0,0.9562499999999999,False
Direct,fixed_order_cost_big_m_0001,Qwen3-8B_k2,True,Optimal,1.0,0.875,1.0,0.9562499999999999,False
Direct,fixed_order_cost_big_m_0001,Qwen3-8B_k3,True,Optimal,1.0,0.875,1.0,0.9562499999999999,False
